state_county,pop_2012,popdensity,percapinc
36041,4691,2.731497158,29214
36043,64339,45.58298563,22377
36045,117634,92.72816136,22574
36047,2527331,35688.81202,24398
36049,26926,21.12374408,21472
36051,65398,103.5167455,23637
36053,74082,113.1295586,24904
36055,744695,1133.12355,27712
36057,50222,124.6071325,22847
36059,1337970,4699.313955,42307
36061,1600032,70088.64741,61290
36063,215443,412.4423845,25046
36065,235062,193.8769649,24459
36067,467855,601.0549726,27960
36069,109318,169.7311927,29293
36071,378551,466.376209,29880
36073,42383,108.3245311,21085
36075,121640,127.8201447,22261
36077,61937,61.83186441,23176
36079,100026,434.3073434,39746
36081,2246909,20702.70666,26234
36083,160654,246.2389252,28719
36085,477211,8175.571694,31276
36087,316828,1825.569617,34983
36089,111684,41.66727015,21013
36091,223153,275.5029502,33490
36093,156564,765.5347671,28001
36095,32810,52.76454384,25362
36097,18008,54.84669647,22803
36099,35365,109.2505423,21980
36101,98526,70.85350968,24006
36103,1504852,1649.964505,36588
36105,77899,80.46320311,24023
36107,50827,98.00776722,25719
36109,102485,215.9175741,26199
36111,182788,162.5887626,29692
36113,66128,76.27640419,28939
36115,63625,76.54744944,23252
36117,93478,154.8094317,24872
36119,954105,2216.286391,48306
36121,41782,70.4888344,21762
36123,25374,75.03930954,23928
37001,154731,364.9804767,23477
37003,37751,145.1994785,20467
37005,11148,47.42630305,18974
37007,26921,50.65560848,17462
37009,27621,64.81753342,20870
37011,17698,71.62665025,23516
37013,47956,57.97443249,23209
37015,21466,30.69773619,17880
37017,35244,40.30981832,18350
37019,115026,135.8083265,26402
37021,244253,371.9558592,26347
37023,90623,178.7085685,19508
37025,188193,520.2309416,25898
37027,83614,177.3114163,20064
37029,10685,44.41786993,25886
37031,67639,133.6075122,27707
37033,23525,55.36313911,17643
37035,156172,391.6819726,23489
37037,66176,97.0059131,31465
37039,27917,61.29869065,20451
37041,15067,87.35872022,19808
37043,10920,50.84969857,20758
37045,97763,210.5815283,19475
37047,58189,62.08196262,19010
37049,105122,148.2768512,25067
37051,325327,498.726934,22888
37053,24652,94.14471311,26487
37055,36325,94.73955028,31410
37057,165098,298.7253927,22624
37059,42479,160.8412074,26412
37061,59890,73.37487312,17354
37063,276391,966.4853679,27988
37065,56031,110.8786503,17808
37067,359134,879.9121886,26424
37069,63243,128.6257461,21718
37071,209171,587.5140814,22808
37073,12527,36.79599089,21164
37075,8922,30.54650858,18999
37077,61967,116.5736251,22387
37079,21731,81.71773744,17617
37081,501430,776.5637554,26644
37083,53630,74.06574803,17934
37085,119521,200.8800577,19749
37087,59697,107.8162903,24700
37089,110206,295.4045358,27175
37091,24721,70.01922184,17425
37093,49978,127.9047357,18885
37095,6016,9.818840004,16397
37097,167208,291.387778,26685
37099,41140,83.83007657,20226
37101,179215,226.4819929,22731
37103,10011,21.26794858,21099
37105,59497,233.3587543,21695
37107,58883,146.9901559,19413
37109,81308,272.9025036,25485
37111,45255,102.7103689,19377
37113,34519,66.95457888,24914
37115,20901,46.49113773,19538
37117,23927,51.87792892,19286
37119,969969,1851.642809,32506
37121,15409,69.59021109,19133
37123,27632,56.19004165,18816
37125,90547,129.7527184,26981
37127,97005,179.5037602,23602
37129,211505,1104.2666,29981
37131,21777,40.58416991,17676
37133,183101,240.05575,21391
37135,137141,344.6119618,33897
37137,13201,39.22597118,23996
37139,42001,185.1241743,23573
37141,54732,62.92517408,23189
37143,14110,57.10494836,21435
37145,39894,101.6869521,21962
37147,174998,268.4123371,22656
37149,20791,87.43459181,24499
37151,143359,183.2023029,21384
37153,46152,97.40379892,16610
37155,135154,142.3841591,15689
37157,93203,164.8003451,20861
37159,139502,272.7986278,21658
37161,68200,120.8896416,19550
37163,63648,67.37090974,19442
37165,35780,112.2176583,16526
37167,60652,153.5160532,20868
37169,47705,106.2809956,21021
37171,73688,138.4680089,20391
37173,14545,27.54754116,19506
37175,33662,88.92865262,24560
37177,4591,11.8010046,16786
37179,219215,347.1226418,28835
37181,45422,179.1672275,17414
37183,962777,1152.724511,33161
37185,20849,48.66075806,19113
37187,13181,37.86178953,18395
37189,52476,167.893214,21266
37191,123692,223.6393402,21135
37193,69455,92.08141468,19356
37195,82372,223.7309671,20756
37197,38625,115.3573287,21523
37199,17745,56.76634163,19609
38001,2292,2.320732186,25292
38003,10921,7.321894449,28178
38005,6484,4.669088452,16159
38007,752,0.65456583,35427
38009,6204,3.718486274,28573
38011,3104,2.671699653,28074
38013,1851,1.677287385,34630
38015,85607,52.43428307,30070
38017,158373,89.73293961,29518
38019,3784,2.541728162,27129
38021,5180,4.578113296,24105
38023,2007,1.59186381,29512
38025,3461,1.723211124,28816
38027,2275,3.610133627,21865
38029,3294,2.180828964,22699
38031,2839,4.467681858,34606
38033,1591,1.589750078,26109
38035,67814,47.2118728,25807
38037,2247,1.354316821,28219
38039,2291,3.232156298,24838
38041,2373,2.095880167,24717
38043,2299,1.701464137,24765
38045,3990,3.481848686,28230
38047,1883,1.896622333,24022
38049,5164,2.755670099,24398
38051,2645,2.713563846,23068
38053,6506,2.356970401,29890
38055,8800,4.168885726,27945
38057,8153,7.817195092,30387
38059,28344,14.71444585,27347
38061,7918,4.337921506,28998
38063,2984,3.039394083,25757
38065,1781,2.465015472,29825
38067,7136,6.378866395,27555
38069,4262,4.184173045,22011
38071,11405,9.609440617,26257
38073,5312,6.159862087,23546
38075,2401,2.737576814,28704
38077,15753,10.9717438,25835
38079,13985,15.48591039,14282
38081,3683,4.289973818,26258
38083,1195,1.228944651,25217
38085,4206,3.84427537,13983
38087,702,0.577814933,28079
38089,24887,18.64564544,26678
38091,1887,2.649479336,30038
38093,21089,9.492176464,24653
38095,2079,2.029162319,26385
38097,7988,9.267366873,24725
38099,10843,8.458332343,25377
38101,63823,31.70101594,26026
38103,3971,3.124196781,26145
38105,23268,11.2005313,31822
39001,28753,49.24579051,18182
39003,105637,262.455013,21878
39005,53330,126.0906113,21758
39007,101001,143.8901816,20030
39009,65329,129.7244323,17312
39011,45697,113.8479826,26323
39013,70038,131.6185755,21129
39015,45237,92.31739552,20433
39017,376806,806.7689971,26397
39019,28701,72.73279106,21772
39021,40352,94.13324762,23093
39023,136877,344.3680606,22434
39025,202394,447.6753064,28639
39027,42431,103.8233793,22582
39029,106550,200.322125,20691
39031,36747,65.16425707,20084
39033,42871,106.7010752,20823
39035,1256217,2747.68592,26810
39037,52537,87.83979758,22095
39039,38808,94.31786247,22862
39041,188164,424.6557964,41384
39043,76473,303.9975988,25704
39045,150907,299.174653,26693
39047,29153,71.74240936,20523
39049,1184815,2226.308306,27646
39051,42750,105.4403324,23718
39053,30864,66.1564948,20782
39055,93976,234.8436638,33947
39057,164265,397.0348203,29101
39059,39645,75.91137105,19538
39061,795572,1959.970022,29197
39063,75374,141.8516935,25314
39065,32064,68.16257291,19109
39067,15746,39.13616897,19927
39069,27857,66.96229913,23256
39071,44003,79.55939826,19202
39073,29634,70.33555322,20123
39075,43111,102.0298647,17176
39077,59543,121.146758,22005
39079,33282,79.1855636,19835
39081,68642,168.1048034,21587
39083,62165,118.2981279,22628
39085,231029,1015.544227,28900
39087,62541,137.9467688,19832
39089,170678,250.0776029,25977
39091,45727,99.74709669,22898
39093,305300,621.6638894,25558
39095,438359,1286.056687,23857
39097,44141,94.7485819,24522
39099,234281,569.1638578,23261
39101,66507,164.7201932,20430
39103,176530,418.9553877,30528
39105,23795,55.32453934,18159
39107,40636,87.87134596,22689
39109,103275,254.0089153,25079
39111,14122,30.98824494,20473
39113,530507,1149.395116,25225
39115,14980,35.97301818,19731
39117,35399,87.17277978,22060
39119,86186,129.685162,21069
39121,14775,37.12197223,18790
39123,41080,161.1506618,28404
39125,19339,46.43911547,20968
39127,36449,89.34202811,19876
39129,56629,112.9596781,22356
39131,28837,65.49671948,18715
39133,162668,333.7593849,25483
39135,42140,99.35872549,22896
39137,33968,70.39683221,25019
39139,123021,248.3924961,21966
39141,79011,114.6436465,21423
39143,60553,148.2496078,22713
39145,79690,130.5936889,18412
39147,56092,101.7971928,21365
39149,49683,121.8690569,22810
39151,374868,651.6376905,24212
39153,541099,1310.966608,27220
39155,206496,333.975676,22127
39157,92411,162.799822,20994
39159,54713,126.729617,27916
39161,28352,69.29346865,21245
39163,13504,32.74805021,17301
39165,224652,559.7913239,32114
39167,61480,97.28283757,23404
39169,115346,207.8573907,22892
39171,37151,88.25189462,21532
39173,126534,205.0114152,26696
39175,22453,55.18539067,22967
40001,22935,39.99289722,14547
40003,5487,6.332703575,24080
40005,14255,14.61275965,16096
40007,5435,2.995031826,23002
40009,22424,24.86567624,21470
40011,11771,12.67847055,20029
40013,43834,48.4637099,19156
40015,29131,22.78905525,17355
40017,122737,136.8876412,27536
40019,48046,58.43764635,20046
40021,47856,63.85844275,16996
40023,14979,19.44423859,17509
40025,1958,1.067182494,19455
40027,268016,497.4623727,26640
40029,5839,11.30096107,18758
40031,127537,119.2729774,21746
40033,5952,9.407983916,21170
40035,14940,19.62293956,20092
40037,70513,74.21320285,22558
40039,27727,28.04057174,22489
40041,42441,57.49437107,20082
40043,4701,4.703462434,23009
40045,4137,3.359276334,24544
40047,61335,57.94706346,23862
40049,27571,34.37263926,21069
40051,54021,49.08783864,22593
40053,4318,4.314240492,23431
40055,6224,9.735275685,15804
40057,2775,5.165728986,19022
40059,3673,3.535073105,23910
40061,12881,22.34264713,19147
40063,13837,17.19636875,18844
40065,25770,32.1061145,21248
40067,6325,8.335180594,18215
40069,10972,17.06535418,20297
40071,46132,50.15825222,21566
40073,15170,16.89007409,25310
40075,9120,8.98322252,20221
40077,11219,15.53705871,20689
40079,50711,31.90947893,17892
40081,34638,36.37246833,20992
40083,43812,58.90021853,25496
40085,9529,18.5390882,20842
40087,36270,63.55337672,24898
40089,32757,17.70643527,17547
40091,20293,32.8102517,17058
40093,7421,7.770776673,26524
40095,16426,44.26537928,19094
40097,41802,63.78229777,20170
40099,13598,32.65154801,21348
40101,70984,87.5858616,19565
40103,11503,15.71673373,21262
40105,10420,18.41715714,21279
40107,12122,19.59690018,15187
40109,736708,1039.345949,26197
40111,39863,57.16366928,19683
40113,47848,21.30025495,21797
40115,31599,67.11464797,18226
40117,16463,28.98645706,20279
40119,79334,115.8663455,20284
40121,46167,35.36449849,22060
40123,38110,52.89858858,22238
40125,70281,89.22625619,20700
40127,11503,8.240937969,16583
40129,3612,3.165267352,28350
40131,90637,134.1513359,26400
40133,25526,40.33579914,18262
40135,42943,63.78261154,18991
40137,45572,52.36689387,23080
40139,20606,10.09473872,22051
40141,7530,8.643904777,16541
40143,615927,1080.106817,27425
40145,76819,136.7968421,24976
40147,51608,124.2207397,28045
40149,11539,11.50257417,22781
40151,7315,5.68617278,22935
40153,20559,16.5478249,24735
41001,15784,5.144120377,22115
41003,86886,128.5407195,26370
41005,383198,204.8834165,32382
41007,38794,46.79335358,25395
41009,50474,76.78323719,25440
41011,63349,39.68805598,21771
41013,21305,7.151521479,22043
41015,23232,14.27500948,24190
41017,167367,55.45284745,27965
41019,108599,21.56421564,21440
41021,1823,1.513103533,25629
41023,7247,1.600294535,22062
41025,7295,0.719912891,22228
41027,22765,43.61537931,25030
41029,207364,74.49628775,24263
41031,22132,12.428228,20300
41033,83835,51.12926005,21535
41035,66293,11.15846228,22169
41037,7895,0.970022778,22151
41039,356963,78.39965899,24105
41041,48439,49.43938694,24799
41043,119753,52.29093474,22255
41045,31070,3.142341313,16703
41047,321703,272.0933587,22192
41049,11116,5.471524395,20215
41051,750638,1740.419892,29544
41053,78598,106.1006952,24794
41055,1708,2.07358519,24123
41057,25913,23.50214962,22706
41059,76716,23.85811799,20904
41061,25828,12.68188611,22359
41063,6865,2.182005279,22813
41065,25325,10.63396816,23246
41067,547307,755.7088259,31165
41069,1390,0.81061425,23050
41071,102171,142.7248255,23759
42001,103568,199.6808976,26326
42003,1211794,1659.822325,30530
42005,68097,104.2509558,22963
42007,168207,386.9385297,25095
42009,49571,48.96885981,20922
42011,419780,490.1071999,26332
42013,126740,241.0422903,23561
42015,62464,54.43965935,21828
42017,631718,1045.358862,36601
42019,186249,236.1755024,29604
42021,141374,205.3807967,21925
42023,4872,12.29586878,21605
42025,66722,174.9120658,24144
42027,157985,142.338917,24514
42029,513659,684.415356,42042
42031,39320,65.44232735,21303
42033,80925,70.69402047,20784
42035,39418,44.39042721,20803
42037,67791,140.3226379,22861
42039,88212,87.1403634,20910
42041,240592,441.0816998,30958
42043,271356,516.8226541,28658
42045,561342,3053.369697,32803
42047,31263,37.78652892,22903
42049,280720,351.2714331,23321
42051,134042,169.6006304,19717
42053,8283,19.38972213,14306
42055,154642,200.2554475,25298
42057,15005,34.29311679,22541
42059,38180,66.29062475,20636
42061,45639,52.18036373,20574
42063,88354,106.8328846,21686
42065,44885,68.79675429,21365
42067,24983,63.83792235,20611
42069,214918,468.1514656,25085
42071,531250,562.8779999,26141
42073,90207,251.8515866,22052
42075,136615,377.5639027,26238
42077,357669,1036.223169,27801
42079,321212,360.7775607,23956
42081,114942,93.55569126,22301
42083,42828,43.73786347,21436
42085,115674,171.9868044,22303
42087,46736,113.7043037,19758
42089,175772,288.9629898,25096
42091,810446,1677.804096,41163
42093,18195,139.7010572,27784
42095,304711,824.275578,29020
42097,94004,205.0843088,21899
42099,46493,84.31120954,24688
42101,1531009,11416.79733,21671
42103,59729,109.6024228,27989
42105,16773,15.51154999,21491
42107,148300,190.4618295,22365
42109,39992,121.6651446,21891
42111,76963,71.63520056,20909
42113,6311,14.02632504,21703
42115,43375,52.67570148,23392
42117,41972,37.01927148,21420
42119,45703,144.6379311,22135
42121,54470,80.78199145,21128
42123,41207,46.60714475,23147
42125,208997,243.8736233,26987
42127,54175,74.66196859,23500
42129,364069,354.3062933,26963
42131,28294,71.21149246,23375
42133,448133,495.6228389,28042
44001,49508,2048.817622,36382
44003,165179,980.1295675,32358
44005,83502,815.5609868,37915
44007,624943,1526.105879,25973
44009,128852,391.3683036,36501
45001,24985,50.93948432,17424
45003,163372,152.5367105,24648
45005,10077,24.69307273,13684
45007,190928,266.8730986,22494
45009,15595,39.64465779,17589
45011,22482,40.99617014,18141
45013,170940,296.6264412,32891
45015,186374,169.607211,23109
45017,14960,39.24952324,22203
45019,358555,391.3975879,29738
45021,55492,141.323697,17910
45023,32579,56.10712184,17929
45025,46921,58.7191086,17542
45027,35471,58.44269311,16950
45029,38804,36.729134,17702
45031,68310,121.7314311,20743
45033,31955,78.92613334,14135
45035,146220,255.0796285,24787
45037,27286,54.52769303,20549
45039,23745,34.59972604,19445
45041,138581,173.2339881,22198
45043,61453,75.537151,24517
45045,466924,594.7167896,26412
45047,69731,153.3472781,21588
45049,20813,37.1729979,16728
45051,287277,253.3538885,24531
45053,25581,39.03601,17952
45055,63441,87.31667018,21865
45057,79755,145.2309325,20085
45059,65449,91.69049184,19330
45061,18924,46.1353535,14641
45063,273787,391.7327995,26842
45065,10166,28.30731707,20163
45067,32196,65.80989634,17072
45069,28714,59.86147644,14275
45071,37500,59.52031358,22203
45073,75451,120.464535,24075
45075,91492,82.71578971,18223
45077,120926,243.6026574,21036
45079,398454,526.3118596,26225
45081,19719,43.55110545,18563
45083,290287,359.2990019,22275
45085,107049,160.9600104,19686
45087,28431,55.29483855,19165
45089,33214,35.55498423,13895
45091,240729,353.703841,26751
46003,2611,3.685643205,21974
46005,17452,13.86499303,24567
46007,3370,2.844581067,17285
46009,6998,12.41438127,20975
46011,33012,41.67096742,22036
46013,36879,21.52912923,24671
46015,5253,6.427732316,21726
46017,1902,4.034922809,11162
46019,10436,4.638431413,20921
46021,1341,1.827780172,22679
46023,8733,7.957272725,18150
46025,3527,3.683152683,26644
46027,13985,33.92893598,20326
46029,27688,40.21524404,25215
46031,3989,1.615181254,13323
46033,8426,5.411683516,25525
46035,19747,45.33751801,23510
46037,5481,5.332396207,20870
46039,4256,6.834903155,24518
46041,5167,2.244087901,16410
46043,2699,6.250550956,24814
46045,4010,3.561417792,24600
46047,7020,4.034679515,24494
46049,2281,2.323401904,22537
46051,7232,10.61254063,24344
46053,4131,4.070123206,22550
46055,1869,1.032292376,29162
46057,5965,11.75993055,23244
46059,3377,2.350667328,23595
46061,3340,7.686768523,20085
46063,1223,0.457816669,22717
46065,17257,23.27121773,29628
46067,7063,8.688597885,23305
46069,1174,1.364284366,25301
46071,3020,1.620246688,15721
46073,1814,3.447142206,26786
46075,955,0.984863396,25407
46077,5027,6.040353686,24954
46079,11244,19.96175096,24503
46081,24846,31.05613435,26994
46083,50083,86.75707751,33958
46085,3712,2.260745592,19322
46087,5516,9.606337808,27141
46089,2323,2.043736199,19879
46091,4340,5.178587008,21367
46093,25737,7.414900522,24133
46095,2006,1.534453322,15429
46097,2241,3.929434767,28097
46099,176369,218.5090901,26714
46101,6366,12.25677283,24596
46103,104789,37.74067639,26451
46105,2853,0.993910975,23325
46107,2232,2.591914337,24833
46109,10004,9.085942915,20357
46111,2230,3.916949495,22268
46113,13873,6.625442883,7887
46115,6108,4.061372306,26524
46117,2994,2.072786698,27732
46119,1346,1.336885878,28347
46121,9802,7.059134018,11446
46123,5368,3.329103878,20950
46125,8181,13.25809781,23660
46127,14944,32.44873531,34310
46129,5299,7.477808086,24587
46135,22767,43.68494073,26227
46137,2853,1.454668399,11677
47001,76125,225.7817343,24618
47003,46691,98.58003732,18813
47005,16361,41.51043898,18421
47007,12960,31.88780408,14234
47009,127024,227.3539241,24096
47011,101290,308.0954312,21689
47013,40807,84.98072726,16769
47015,14028,52.80928753,18567
47017,28201,47.06032309,19254
47019,57390,168.1990265,18269
47021,39405,130.2915869,24733
47023,17375,60.80794172,18779
47025,32680,75.19911184,18012
47027,7789,32.92938304,18025
47029,36092,83.05310695,17014
47031,54035,125.9683554,20627
47033,14503,54.61812674,19386
47035,57941,85.07906016,20513
47037,638244,1266.275081,28526
47039,11638,34.86050942,22648
47041,18965,62.31383399,19254
47043,50560,103.205603,21306
47045,38421,74.99314105,20367
47047,40485,57.44298813,28606
47049,18229,36.55948964,17404
47051,40767,73.51470185,21716
47053,50202,83.28935298,20415
47055,29301,47.96156299,20105
47057,23072,82.22369659,17381
47059,69804,112.1953335,19036
47061,13490,37.41671545,14819
47063,63455,393.6933745,21331
47065,342631,631.6580389,26924
47067,6795,30.56129269,13417
47069,26870,40.23854775,15785
47071,25960,44.96654442,18653
47073,57401,117.8725763,20293
47075,18411,34.53497216,17828
47077,28123,54.07509666,20331
47079,32425,57.68582868,20274
47081,25029,40.86373156,18914
47083,8472,42.29941349,18973
47085,18551,34.93728017,21203
47087,11694,37.92809799,17811
47089,52898,193.0035013,19839
47091,18329,61.40886883,16957
47093,443521,872.7031486,28042
47095,7706,46.48210901,12941
47097,27785,58.86751394,16321
47099,42008,68.07010548,18059
47101,12257,43.45076728,17209
47103,33713,59.11052493,21986
47105,50397,219.8673184,28220
47107,52746,122.6294959,19977
47109,26274,46.67941761,18891
47111,22566,73.47050689,17409
47113,99277,178.1977371,23186
47115,28197,56.60234734,21083
47117,31429,83.70796486,20569
47119,83725,136.5515388,23098
47121,11843,60.69545982,19118
47123,45609,71.76139112,18702
47125,181260,336.1791232,22589
47127,6475,50.10733781,24113
47129,22355,42.81089336,17373
47131,31360,57.56999841,21274
47133,22457,51.80600514,18489
47135,7929,19.11841365,17083
47137,5082,31.18195145,19856
47139,16863,38.79438509,18199
47141,74497,185.7302362,19292
47143,32462,102.9307385,17860
47145,54818,151.973284,24059
47147,68957,144.7803671,22937
47149,281520,454.5307483,24879
47151,22383,42.04983474,15212
47153,14433,54.28848048,19318
47155,94077,158.7797967,22600
47157,931316,1220.318765,25470
47159,19436,61.84119031,21294
47161,13463,29.31006382,21723
47163,157508,381.0403677,23536
47165,167540,316.4419304,27212
47167,63004,137.4535473,22062
47169,8007,70.11806522,20973
47171,18349,98.56308505,20753
47173,19294,86.30755773,16423
47175,5546,20.28415743,17872
47177,40010,92.47020874,19035
47179,126424,387.2515498,24742
47181,16918,23.04590156,15466
47183,34777,59.92275172,19647
47185,26219,69.60676418,18196
47187,196349,337.0223202,41558
47189,119900,210.0463882,28110
48001,58811,55.34621887,18487
48003,15210,10.13517969,29126
48005,87841,110.1070798,20779
48007,23228,92.1475135,26288
48009,9080,10.05414818,25895
48011,1813,1.994259907,24510
48013,46051,37.76082847,19216
48015,29313,45.34048085,27055
48017,7177,8.680484144,17505
48019,20998,26.54746124,23666
48021,77493,87.25211661,23584
48023,3420,3.942447013,23968
48025,32265,36.65480084,13681
48027,328948,312.9810213,22945
48029,1791599,1445.047191,23866
48031,10807,15.23719957,27698
48033,615,0.685280662,40060
48035,18155,18.46937774,22383
48037,92254,104.2411545,22718
48039,329694,242.8325257,28533
48041,204361,349.0693657,21292
48043,9182,1.484863517,26265
48045,1566,1.739998661,17828
48047,7022,7.44357276,14193
48049,37839,40.06529548,20892
48051,17134,25.99895582,21922
48053,44577,44.83443425,25011
48055,39062,71.63966576,19227
48057,21479,42.37822998,21751
48059,13657,15.18503657,21680
48061,423025,474.8169232,14183
48063,12591,64.29673154,19331
48065,6004,6.524524566,26287
48067,30228,32.26167113,20580
48069,7895,8.826813518,16684
48071,36848,61.70773571,29237
48073,51244,48.66880933,18049
48075,6817,9.788846149,17567
48077,10485,9.630566107,25242
48079,2931,3.781202478,17012
48081,3006,3.297970185,20028
48083,8645,6.850532022,17503
48085,846750,1006.568149,37825
48087,2871,3.125950021,21100
48089,20416,21.26060681,23789
48091,116033,207.3957149,33181
48093,13851,14.77040344,18868
48095,3776,3.838181261,18119
48097,38463,43.96981577,23520
48099,78381,74.50196428,19218
48101,1376,1.527932459,18700
48103,4469,5.692494512,18978
48105,3600,1.282358466,20406
48107,5730,6.365268002,16953
48109,2219,0.581987356,15760
48111,6758,4.495565012,19836
48113,2407159,2762.787137,26617
48115,13432,14.91937341,15746
48117,19552,13.06194247,17372
48119,5111,19.9007033,20177
48121,714093,812.9174711,33252
48123,19859,21.84767641,22689
48125,2019,2.239043885,18017
48127,9829,7.396430605,14260
48129,3557,3.837581313,21545
48131,11375,6.342414489,16172
48133,18379,19.83722402,20078
48135,141162,157.2507691,24010
48137,1929,0.910826099,28820
48139,158451,169.3780808,26059
48141,830002,819.5987735,17618
48143,38848,35.86837009,21825
48145,17498,22.85878178,15364
48147,34283,38.48404484,20153
48149,24900,26.21030187,27499
48151,3810,4.238321674,24713
48153,6015,6.062636814,18397
48155,1216,1.726300414,18840
48157,639655,742.5063265,32924
48159,10796,37.96183575,25657
48161,20079,22.87582462,22823
48163,17377,15.33039698,15413
48165,17758,11.81995169,21869
48167,300181,793.3777471,29936
48169,6603,7.390765475,13442
48171,25682,24.26920081,28506
48173,1148,1.275247094,32692
48175,7234,8.490468524,27310
48177,19909,18.66431964,19098
48179,22724,24.5406461,21746
48181,122289,131.0983158,23818
48183,123786,452.9264278,23734
48185,27037,34.33447445,19238
48187,141678,199.1818782,25627
48189,36002,35.83420495,17255
48191,3160,3.576716228,19999
48193,8472,10.13501099,22134
48195,5643,6.134963047,21512
48197,3905,5.617783188,18749
48199,56000,62.88125961,25110
48201,4257341,2499.20572,27570
48203,66040,73.38178817,22519
48205,6109,4.178428248,25413
48207,5559,6.155251413,23748
48209,171121,252.399037,26388
48211,3871,4.271277854,30937
48213,79113,90.54439914,22325
48215,823992,524.5466324,13821
48217,34922,36.42019484,20689
48219,22756,25.05086447,21560
48221,53441,127.0464694,30554
48223,35660,46.48227184,21501
48225,23772,19.31255309,19413
48227,34895,38.73816802,17997
48229,3476,0.760449066,12347
48231,87466,104.0867436,22356
48233,21554,24.288419,22411
48235,1343,1.277146906,30611
48237,8531,9.367912201,21314
48239,13941,16.80783676,24476
48241,35478,37.78897894,19859
48243,2352,1.038614493,24260
48245,251468,286.967267,22643
48247,5246,4.617396246,16902
48249,41059,47.46892274,18268
48251,156247,215.6047164,24381
48253,19920,21.4527035,14197
48255,14617,19.55305666,17622
48257,110674,141.7627235,24390
48259,35791,54.02797407,36426
48261,411,0.281829457,14754
48263,782,0.866475438,23726
48265,50980,46.2060751,25942
48267,4497,3.594762042,24520
48269,259,0.284343009,36564
48271,3594,2.642540328,15522
48273,32183,36.51729945,19156
48275,3494,4.107589467,19424
48277,49820,54.91681297,20972
48279,13383,13.1698929,17356
48281,19959,27.99927043,24216
48283,6708,4.512035131,14014
48285,19100,19.69665021,23597
48287,16701,26.5510113,23719
48289,17066,15.90270678,22813
48291,76104,65.6965766,19628
48293,23017,25.42506566,19236
48295,3337,3.579783988,25676
48297,11257,10.82720023,21843
48299,19562,20.94355388,32277
48301,80,0.119594864,31502
48303,285261,318.5141231,23353
48305,5646,6.330540019,19932
48307,8109,7.609809084,21464
48309,239242,230.6833439,21630
48311,644,0.565196767,21743
48313,13847,29.71044526,14915
48315,10307,27.06099192,20075
48317,4778,5.222177245,21633
48319,4030,4.338917359,25229
48321,36177,32.87994314,23312
48323,55969,43.7511263,13176
48325,47359,35.73304026,21381
48327,2052,2.274869816,22033
48329,141482,157.1499307,31986
48331,24588,24.17864666,21678
48333,4636,6.195697582,20737
48335,8602,9.441440337,15237
48337,19693,21.15466532,23338
48339,493232,473.4717422,32543
48341,22301,24.78740046,18566
48343,12767,50.66579335,20568
48345,1124,1.135855567,18572
48347,65541,69.24291593,19004
48349,47888,47.43136186,20641
48351,14195,15.20332929,19113
48353,14829,16.25992007,19532
48355,345927,412.5634119,23525
48357,10473,11.41313651,21935
48359,1990,1.32619514,24112
48361,81101,243.0584938,23451
48363,28130,29.5548122,21727
48365,23898,29.80731744,24105
48367,123480,136.6717981,29972
48369,10117,11.48643615,17646
48371,15238,3.198675384,17867
48373,45807,43.33298817,18470
48375,122653,135.0254096,19304
48377,7886,2.045529428,16510
48379,11215,48.87731323,21513
48381,124270,136.3291851,29197
48383,3354,2.8537366,23871
48385,3324,4.754039835,15557
48387,12365,11.9286745,18917
48389,13276,5.037614126,14556
48391,7210,9.358239615,20626
48393,930,1.006430596,34085
48395,16486,19.2664769,21301
48397,86618,681.8404335,33869
48399,10152,9.659881101,20935
48401,54344,58.81216285,21854
48403,10782,21.94183212,18968
48405,8708,16.40984316,17510
48407,27064,47.54387395,22551
48409,64231,92.62518851,21492
48411,5974,5.262060817,20812
48413,3539,2.700227263,21181
48415,16940,18.70905866,22398
48417,3074,3.362186153,22831
48419,25327,31.83450029,21059
48421,2947,3.192727014,20811
48423,217411,235.9433262,25787
48425,8854,47.48393634,25795
48427,62488,51.08655974,12125
48429,9600,10.70568901,19354
48431,1048,1.134873039,18500
48433,1282,1.399084707,26287
48435,4120,2.833706471,25066
48437,7651,8.595090782,17146
48439,1893477,2192.51788,27920
48441,132202,144.3960177,22759
48443,947,0.401607156,22595
48445,12504,14.06778402,20585
48447,1558,1.707299567,22860
48449,33271,81.93733465,18223
48451,111395,73.19122114,22870
48453,1077325,1087.984615,32619
48455,14630,21.09261675,20002
48457,21940,23.73172657,19443
48459,39929,68.49508026,22919
48461,3145,2.533585849,22985
48463,26297,16.94453734,16906
48465,49862,15.8556339,17180
48467,53223,63.1684602,20969
48469,87313,98.97831022,24571
48471,68642,87.53473225,15240
48473,45085,87.81135988,22859
48475,10573,12.65314716,20923
48477,34320,56.8255658,25515
48479,263543,78.40082757,14465
48481,41019,37.76550375,22070
48483,4963,5.426872875,28013
48485,131726,209.8295726,23292
48487,13171,13.56654537,20714
48489,22528,38.14720876,11231
48491,462377,413.463096,30688
48493,45330,56.39933979,26989
48495,7032,8.360414435,20202
48497,61140,67.60116758,25180
48499,42972,66.59906061,22606
48501,7966,9.961133234,20411
48503,18532,20.26534384,25757
48505,14440,14.46296157,14897
48507,11615,8.952476559,11754
49001,6649,2.567300555,17951
49003,51154,8.903237195,21031
49005,116760,100.2392889,20152
49007,21439,14.50057553,20587
